date,hypothermia,alcoholism,allergies,food allergies,anthrax,apnea,arthritis,asthma,hallucinations,back injury,cancer,headaches,calculus,sting,bleeding,blindness,high blood pressure,stroke,bruises,blisters,burn,corpses,pancreatic cancer,skin cancer,cervical cancer,cardiac arrest,death,heart disease,cardiovascular disease,chills,cholera,chronic disease,chronic pain,spasms,shock,dengue,syndrome,abdominal pain,colon cancer,coma,spinal cord injury,cough,sudden death,birth defects,diarrhea,disease,multiple sclerosis,dizziness,binge drinking,drowning,drug overdose,spotting,shortness of breath,emergency,epilepsy,starvation,fibrosis,flushing,seizures,broken bones,sleep deprivation,boils,weight gain,heart attack,heart failure,heatstroke,hepatitis,hepatitis c,hiccups,hiv infections,influenza,fever,hearing loss,illusion,aids,infection,bacterial infection,infectious diseases,inflammation,injuries,brain injury,insomnia,encephalopathy,brain dead,kidney failure,knee injury,lacerations,fatigue,leukemia,pneumonia,erectile dysfunction,measles,melanoma,meningitis,microcephaly,migraines,maids,cramps,nausea,prostate cancer,lung cancer,ovarian cancer,malnutrition,childhood obesity,obesity,choking,overweight,chest pain,aches,dementia,pertussis,plague,food poisoning,poisoning,polio,brain cancer,rash,confusion,recurrence,head injuries,malaria,infertility,mental retardation,lymphoma,rupture,scars,sclerosis,amelia,sleep apnea,sore throat,memory loss,spinal injury,miscarriage,stab wounds,strain,substance abuse,suffocation,back pain,paralysis,tremors,down syndrome,tuberculosis,breast cancer,unconsciousness,sexually transmitted diseases,vomiting,dehydration,body weight,weight loss,gunshot wound
2013-03,0.0,4.0,36.0,1.0,1.0,0.0,1.0,10.0,3.0,4.0,171.0,15.0,7.0,11.0,11.0,4.0,2.0,24.0,9.0,3.0,50.0,10.0,3.0,0.0,0.0,5.0,620.0,22.0,5.0,3.0,3.0,8.0,1.0,0.0,40.0,0.0,19.0,0.0,2.0,17.0,0.0,3.0,3.0,5.0,6.0,159.0,3.0,0.0,0.0,17.0,0.0,4.0,0.0,123.0,8.0,13.0,0.0,0.0,23.0,1.0,3.0,2.0,12.0,16.0,2.0,0.0,29.0,10.0,4.0,12.0,4.0,15.0,2.0,5.0,55.0,129.0,2.0,5.0,9.0,265.0,10.0,5.0,1.0,0.0,4.0,8.0,6.0,14.0,3.0,8.0,10.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,6.0,9.0,5.0,1.0,5.0,2.0,56.0,3.0,12.0,1.0,0.0,4.0,0.0,19.0,3.0,13.0,1.0,1.0,11.0,20.0,7.0,6.0,4.0,3.0,3.0,4.0,1.0,8.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,18.0,13.0,2.0,0.0,5.0,1.0,8.0,4.0,12.0,1.0,2.0,6.0,8.0,2.0,13.0,7.0
2013-04,1.0,1.0,60.0,6.0,6.0,25.0,1.0,7.0,6.0,2.0,195.0,12.0,2.0,16.0,28.0,1.0,10.0,39.0,1.0,7.0,66.0,6.0,0.0,1.0,5.0,2.0,681.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,77.0,0.0,14.0,2.0,9.0,16.0,0.0,7.0,2.0,2.0,3.0,175.0,9.0,2.0,0.0,4.0,1.0,2.0,3.0,198.0,3.0,6.0,0.0,2.0,9.0,1.0,0.0,1.0,1.0,31.0,0.0,1.0,23.0,6.0,1.0,5.0,16.0,16.0,3.0,7.0,8.0,131.0,0.0,8.0,2.0,453.0,21.0,14.0,12.0,2.0,1.0,5.0,3.0,7.0,1.0,11.0,0.0,14.0,1.0,1.0,0.0,5.0,1.0,5.0,8.0,3.0,2.0,3.0,2.0,0.0,8.0,8.0,6.0,4.0,5.0,8.0,7.0,3.0,6.0,9.0,7.0,4.0,10.0,26.0,3.0,10.0,5.0,7.0,3.0,0.0,9.0,16.0,14.0,1.0,25.0,0.0,0.0,0.0,5.0,4.0,51.0,21.0,0.0,2.0,13.0,3.0,3.0,5.0,16.0,3.0,21.0,4.0,7.0,5.0,14.0,33.0
2013-05,0.0,9.0,53.0,20.0,0.0,2.0,5.0,8.0,0.0,8.0,320.0,13.0,3.0,12.0,9.0,5.0,6.0,32.0,6.0,2.0,31.0,18.0,2.0,4.0,0.0,3.0,736.0,10.0,0.0,4.0,3.0,5.0,9.0,0.0,63.0,4.0,19.0,0.0,5.0,13.0,2.0,8.0,1.0,5.0,13.0,194.0,2.0,1.0,2.0,9.0,7.0,4.0,5.0,211.0,2.0,10.0,5.0,2.0,11.0,4.0,1.0,2.0,4.0,17.0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,27.0,0.0,6.0,16.0,57.0,1.0,7.0,3.0,336.0,14.0,13.0,0.0,0.0,7.0,6.0,6.0,7.0,4.0,10.0,10.0,0.0,8.0,2.0,0.0,3.0,2.0,0.0,4.0,9.0,4.0,29.0,2.0,1.0,12.0,10.0,14.0,2.0,2.0,4.0,0.0,1.0,1.0,8.0,6.0,8.0,7.0,31.0,13.0,15.0,6.0,0.0,2.0,2.0,2.0,21.0,2.0,2.0,2.0,1.0,4.0,0.0,8.0,5.0,12.0,28.0,4.0,6.0,4.0,0.0,0.0,1.0,82.0,0.0,14.0,4.0,4.0,4.0,20.0,20.0
2013-06,0.0,6.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,7.0,240.0,8.0,5.0,15.0,12.0,0.0,7.0,43.0,5.0,0.0,53.0,1.0,0.0,2.0,6.0,6.0,510.0,8.0,4.0,6.0,23.0,4.0,1.0,0.0,49.0,0.0,53.0,2.0,1.0,10.0,0.0,8.0,4.0,3.0,6.0,177.0,4.0,5.0,0.0,6.0,4.0,11.0,3.0,126.0,1.0,10.0,21.0,0.0,14.0,4.0,4.0,4.0,3.0,43.0,5.0,7.0,14.0,0.0,0.0,2.0,0.0,9.0,1.0,7.0,27.0,126.0,2.0,5.0,2.0,247.0,7.0,13.0,1.0,0.0,8.0,6.0,4.0,7.0,11.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,5.0,2.0,4.0,8.0,3.0,2.0,39.0,2.0,9.0,4.0,2.0,1.0,19.0,2.0,2.0,21.0,21.0,2.0,6.0,23.0,4.0,3.0,7.0,2.0,0.0,3.0,3.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,24.0,10.0,3.0,0.0,4.0,0.0,15.0,5.0,13.0,1.0,9.0,7.0,5.0,7.0,9.0,16.0
2013-07,0.0,1.0,20.0,8.0,0.0,1.0,7.0,2.0,4.0,1.0,198.0,13.0,4.0,15.0,16.0,8.0,4.0,30.0,21.0,3.0,65.0,10.0,0.0,0.0,7.0,7.0,859.0,12.0,4.0,6.0,3.0,8.0,2.0,2.0,53.0,10.0,8.0,3.0,3.0,8.0,4.0,1.0,4.0,1.0,4.0,179.0,1.0,2.0,0.0,9.0,4.0,2.0,2.0,196.0,1.0,22.0,6.0,6.0,21.0,1.0,1.0,4.0,5.0,17.0,15.0,4.0,1.0,0.0,2.0,2.0,0.0,20.0,0.0,4.0,27.0,68.0,1.0,3.0,10.0,422.0,16.0,12.0,3.0,3.0,1.0,2.0,9.0,15.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,11.0,16.0,5.0,1.0,8.0,3.0,27.0,5.0,16.0,2.0,4.0,21.0,0.0,3.0,5.0,14.0,3.0,6.0,14.0,26.0,6.0,14.0,17.0,1.0,1.0,4.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,19.0,21.0,3.0,7.0,14.0,5.0,2.0,14.0,10.0,2.0,5.0,15.0,4.0,2.0,8.0,18.0
2013-08,1.0,6.0,7.0,1.0,35.0,0.0,6.0,2.0,8.0,13.0,131.0,20.0,5.0,16.0,12.0,0.0,9.0,22.0,3.0,5.0,47.0,12.0,2.0,8.0,1.0,3.0,538.0,8.0,3.0,1.0,0.0,2.0,0.0,8.0,40.0,9.0,34.0,3.0,1.0,13.0,0.0,6.0,1.0,0.0,9.0,188.0,2.0,10.0,0.0,8.0,3.0,3.0,2.0,160.0,11.0,23.0,5.0,22.0,58.0,6.0,3.0,1.0,9.0,29.0,6.0,3.0,4.0,2.0,2.0,1.0,28.0,30.0,4.0,6.0,12.0,106.0,1.0,4.0,3.0,306.0,61.0,28.0,13.0,1.0,5.0,2.0,0.0,12.0,10.0,10.0,4.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,16.0,8.0,4.0,3.0,10.0,3.0,16.0,7.0,12.0,6.0,4.0,32.0,0.0,9.0,1.0,6.0,2.0,4.0,12.0,25.0,4.0,12.0,12.0,0.0,1.0,1.0,1.0,15.0,2.0,0.0,0.0,4.0,6.0,0.0,10.0,0.0,46.0,33.0,3.0,0.0,11.0,0.0,13.0,3.0,5.0,5.0,4.0,13.0,7.0,4.0,18.0,12.0
2013-09,2.0,7.0,23.0,8.0,0.0,2.0,3.0,17.0,6.0,2.0,119.0,15.0,6.0,19.0,16.0,2.0,3.0,26.0,3.0,2.0,59.0,6.0,1.0,0.0,0.0,2.0,559.0,8.0,1.0,5.0,0.0,1.0,1.0,2.0,44.0,0.0,16.0,2.0,0.0,9.0,0.0,16.0,2.0,1.0,1.0,192.0,0.0,1.0,0.0,8.0,3.0,3.0,2.0,164.0,10.0,12.0,0.0,14.0,18.0,1.0,1.0,2.0,5.0,25.0,1.0,0.0,14.0,7.0,8.0,7.0,17.0,21.0,0.0,18.0,17.0,85.0,0.0,4.0,3.0,245.0,14.0,21.0,7.0,1.0,3.0,4.0,5.0,14.0,6.0,9.0,2.0,13.0,0.0,23.0,0.0,0.0,2.0,1.0,8.0,4.0,9.0,7.0,6.0,1.0,26.0,2.0,13.0,4.0,4.0,13.0,13.0,9.0,1.0,13.0,5.0,6.0,10.0,32.0,0.0,4.0,5.0,1.0,0.0,3.0,2.0,13.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,3.0,21.0,10.0,4.0,9.0,11.0,0.0,1.0,3.0,2.0,0.0,3.0,12.0,3.0,2.0,17.0,21.0
2013-10,1.0,4.0,12.0,1.0,0.0,1.0,3.0,6.0,4.0,4.0,298.0,20.0,1.0,24.0,11.0,2.0,5.0,25.0,4.0,3.0,41.0,7.0,1.0,0.0,0.0,4.0,589.0,9.0,4.0,6.0,41.0,4.0,0.0,1.0,42.0,7.0,19.0,1.0,1.0,8.0,0.0,5.0,1.0,2.0,10.0,164.0,3.0,3.0,3.0,10.0,4.0,4.0,5.0,161.0,3.0,4.0,0.0,2.0,19.0,1.0,1.0,1.0,5.0,19.0,3.0,1.0,7.0,4.0,3.0,2.0,0.0,17.0,0.0,4.0,7.0,48.0,4.0,2.0,1.0,318.0,16.0,7.0,6.0,1.0,4.0,7.0,0.0,17.0,3.0,6.0,1.0,4.0,0.0,2.0,1.0,7.0,2.0,4.0,7.0,2.0,27.0,6.0,2.0,2.0,15.0,3.0,8.0,4.0,3.0,3.0,0.0,4.0,9.0,13.0,65.0,4.0,1.0,25.0,9.0,10.0,11.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,10.0,2.0,19.0,16.0,6.0,3.0,14.0,1.0,2.0,15.0,79.0,1.0,2.0,11.0,3.0,1.0,11.0,16.0
2013-11,0.0,12.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,219.0,18.0,2.0,28.0,13.0,0.0,5.0,31.0,6.0,5.0,41.0,11.0,2.0,1.0,1.0,1.0,445.0,27.0,3.0,0.0,2.0,7.0,0.0,0.0,50.0,0.0,8.0,0.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,191.0,3.0,5.0,6.0,5.0,0.0,10.0,0.0,188.0,4.0,11.0,2.0,2.0,17.0,2.0,0.0,2.0,2.0,28.0,6.0,1.0,0.0,0.0,2.0,3.0,1.0,17.0,8.0,6.0,32.0,29.0,1.0,2.0,6.0,245.0,15.0,3.0,4.0,1.0,1.0,3.0,0.0,18.0,7.0,8.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,0.0,2.0,1.0,10.0,7.0,8.0,0.0,1.0,12.0,0.0,7.0,1.0,33.0,37.0,15.0,6.0,30.0,1.0,11.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,6.0,0.0,3.0,3.0,0.0,5.0,33.0,12.0,0.0,0.0,11.0,3.0,0.0,1.0,19.0,0.0,1.0,11.0,3.0,5.0,19.0,10.0
2013-12,4.0,13.0,26.0,4.0,0.0,6.0,8.0,7.0,0.0,3.0,119.0,19.0,1.0,14.0,22.0,0.0,11.0,14.0,9.0,0.0,29.0,2.0,1.0,2.0,0.0,8.0,458.0,20.0,3.0,7.0,2.0,1.0,3.0,0.0,40.0,0.0,14.0,2.0,0.0,14.0,4.0,14.0,3.0,1.0,2.0,193.0,1.0,2.0,1.0,4.0,1.0,4.0,0.0,128.0,5.0,17.0,14.0,2.0,7.0,3.0,1.0,0.0,4.0,14.0,5.0,0.0,16.0,14.0,1.0,6.0,15.0,11.0,2.0,6.0,62.0,71.0,2.0,12.0,8.0,260.0,20.0,2.0,5.0,49.0,2.0,5.0,0.0,7.0,18.0,7.0,0.0,41.0,0.0,26.0,1.0,13.0,0.0,1.0,3.0,2.0,2.0,1.0,7.0,1.0,14.0,4.0,7.0,2.0,4.0,2.0,1.0,3.0,4.0,19.0,30.0,3.0,5.0,24.0,8.0,9.0,24.0,3.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,24.0,21.0,0.0,2.0,4.0,4.0,4.0,25.0,4.0,1.0,0.0,4.0,7.0,1.0,6.0,10.0
2014-01,9.0,5.0,11.0,3.0,1.0,5.0,5.0,6.0,1.0,5.0,129.0,23.0,4.0,12.0,20.0,4.0,7.0,39.0,19.0,4.0,44.0,8.0,0.0,0.0,0.0,16.0,447.0,12.0,2.0,15.0,1.0,3.0,7.0,1.0,49.0,0.0,19.0,2.0,0.0,55.0,0.0,3.0,3.0,4.0,27.0,120.0,0.0,5.0,0.0,2.0,1.0,4.0,1.0,287.0,2.0,22.0,1.0,10.0,15.0,1.0,0.0,3.0,4.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,16.0,1.0,5.0,16.0,26.0,2.0,3.0,18.0,308.0,30.0,7.0,4.0,58.0,1.0,3.0,7.0,15.0,4.0,2.0,2.0,3.0,0.0,9.0,0.0,0.0,2.0,4.0,16.0,1.0,19.0,0.0,7.0,1.0,8.0,7.0,1.0,7.0,10.0,3.0,0.0,1.0,6.0,13.0,0.0,3.0,7.0,20.0,4.0,16.0,2.0,6.0,0.0,0.0,2.0,12.0,1.0,0.0,4.0,1.0,1.0,0.0,10.0,4.0,33.0,17.0,0.0,0.0,3.0,0.0,14.0,0.0,3.0,3.0,2.0,33.0,8.0,4.0,28.0,16.0
2014-02,0.0,6.0,9.0,4.0,3.0,2.0,4.0,13.0,1.0,4.0,238.0,23.0,3.0,9.0,20.0,2.0,12.0,15.0,2.0,2.0,41.0,6.0,1.0,2.0,1.0,3.0,454.0,32.0,4.0,5.0,1.0,7.0,2.0,10.0,31.0,0.0,18.0,0.0,1.0,8.0,0.0,11.0,3.0,4.0,9.0,262.0,0.0,4.0,2.0,3.0,22.0,2.0,4.0,128.0,2.0,19.0,0.0,3.0,14.0,3.0,3.0,1.0,6.0,19.0,2.0,0.0,10.0,8.0,4.0,1.0,5.0,11.0,4.0,4.0,13.0,29.0,1.0,8.0,12.0,219.0,10.0,2.0,6.0,2.0,2.0,1.0,0.0,19.0,6.0,7.0,2.0,9.0,4.0,12.0,0.0,1.0,2.0,0.0,13.0,3.0,10.0,11.0,4.0,5.0,34.0,10.0,13.0,1.0,4.0,8.0,4.0,4.0,2.0,16.0,12.0,0.0,14.0,17.0,5.0,7.0,3.0,2.0,1.0,2.0,0.0,13.0,1.0,2.0,2.0,2.0,3.0,1.0,8.0,0.0,16.0,34.0,2.0,3.0,15.0,5.0,0.0,1.0,25.0,0.0,2.0,14.0,9.0,7.0,17.0,7.0
2014-03,2.0,5.0,51.0,12.0,0.0,1.0,3.0,14.0,0.0,6.0,153.0,12.0,3.0,18.0,9.0,1.0,8.0,55.0,3.0,0.0,35.0,11.0,1.0,0.0,10.0,1.0,399.0,29.0,4.0,0.0,0.0,1.0,2.0,8.0,35.0,0.0,17.0,3.0,0.0,11.0,0.0,6.0,0.0,12.0,9.0,171.0,5.0,2.0,4.0,6.0,8.0,4.0,1.0,188.0,15.0,6.0,1.0,2.0,42.0,4.0,9.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,26.0,6.0,10.0,24.0,40.0,1.0,4.0,8.0,180.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,9.0,2.0,8.0,4.0,5.0,1.0,13.0,2.0,6.0,0.0,0.0,8.0,6.0,3.0,0.0,0.0,3.0,18.0,4.0,10.0,2.0,1.0,5.0,0.0,3.0,0.0,2.0,48.0,0.0,4.0,17.0,4.0,3.0,2.0,1.0,10.0,3.0,4.0,7.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,8.0,4.0,0.0,6.0,3.0,8.0,5.0,17.0,0.0,0.0,12.0,1.0,5.0,8.0,9.0
2014-04,6.0,4.0,9.0,0.0,0.0,10.0,3.0,3.0,0.0,3.0,98.0,17.0,4.0,10.0,27.0,4.0,3.0,10.0,3.0,0.0,29.0,6.0,1.0,1.0,11.0,1.0,431.0,3.0,0.0,2.0,8.0,5.0,0.0,3.0,43.0,0.0,9.0,1.0,1.0,6.0,0.0,6.0,5.0,4.0,7.0,144.0,0.0,3.0,0.0,10.0,2.0,8.0,3.0,219.0,2.0,4.0,3.0,1.0,19.0,1.0,2.0,2.0,4.0,15.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,25.0,1.0,9.0,12.0,33.0,3.0,11.0,1.0,283.0,12.0,3.0,0.0,0.0,3.0,0.0,5.0,11.0,2.0,5.0,1.0,24.0,0.0,2.0,0.0,4.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,8.0,3.0,4.0,4.0,0.0,5.0,0.0,4.0,0.0,1.0,10.0,15.0,4.0,5.0,2.0,8.0,0.0,1.0,3.0,9.0,0.0,5.0,10.0,0.0,1.0,0.0,1.0,7.0,17.0,7.0,2.0,3.0,6.0,3.0,0.0,1.0,4.0,4.0,3.0,6.0,2.0,2.0,10.0,11.0
2014-05,1.0,4.0,19.0,0.0,0.0,0.0,1.0,13.0,4.0,2.0,149.0,15.0,4.0,8.0,18.0,1.0,8.0,23.0,3.0,0.0,33.0,15.0,7.0,18.0,0.0,0.0,446.0,17.0,3.0,7.0,1.0,2.0,1.0,2.0,39.0,2.0,19.0,4.0,2.0,2.0,0.0,16.0,1.0,9.0,11.0,206.0,1.0,4.0,0.0,2.0,2.0,3.0,7.0,156.0,0.0,8.0,0.0,2.0,9.0,4.0,0.0,2.0,4.0,8.0,3.0,1.0,9.0,0.0,1.0,10.0,4.0,30.0,0.0,2.0,18.0,74.0,3.0,18.0,5.0,268.0,21.0,4.0,1.0,0.0,11.0,2.0,0.0,3.0,5.0,15.0,1.0,47.0,8.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,3.0,0.0,0.0,2.0,19.0,9.0,6.0,1.0,5.0,18.0,0.0,5.0,0.0,6.0,38.0,0.0,6.0,25.0,8.0,3.0,5.0,0.0,13.0,3.0,1.0,10.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,23.0,10.0,1.0,16.0,9.0,1.0,0.0,5.0,13.0,1.0,1.0,6.0,2.0,0.0,15.0,32.0
2014-06,4.0,5.0,17.0,9.0,8.0,1.0,2.0,10.0,3.0,4.0,90.0,13.0,4.0,12.0,17.0,0.0,7.0,23.0,3.0,0.0,24.0,13.0,0.0,1.0,2.0,3.0,418.0,17.0,2.0,1.0,0.0,4.0,1.0,0.0,48.0,20.0,38.0,1.0,1.0,8.0,0.0,11.0,2.0,2.0,6.0,166.0,1.0,1.0,3.0,17.0,0.0,3.0,2.0,69.0,3.0,2.0,1.0,2.0,8.0,2.0,3.0,1.0,7.0,12.0,1.0,11.0,3.0,0.0,3.0,0.0,0.0,27.0,1.0,4.0,4.0,48.0,1.0,2.0,2.0,171.0,8.0,4.0,15.0,0.0,6.0,2.0,0.0,10.0,3.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,5.0,1.0,16.0,2.0,11.0,1.0,2.0,26.0,10.0,3.0,2.0,3.0,12.0,2.0,4.0,19.0,2.0,7.0,1.0,2.0,0.0,0.0,4.0,12.0,3.0,10.0,1.0,0.0,3.0,2.0,7.0,5.0,15.0,10.0,1.0,4.0,7.0,0.0,1.0,2.0,14.0,2.0,3.0,6.0,8.0,1.0,19.0,13.0
2014-07,0.0,5.0,2.0,0.0,22.0,2.0,1.0,1.0,1.0,1.0,176.0,13.0,3.0,12.0,24.0,1.0,9.0,24.0,5.0,0.0,24.0,11.0,1.0,12.0,2.0,1.0,474.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,27.0,8.0,12.0,2.0,2.0,3.0,4.0,4.0,1.0,0.0,7.0,173.0,2.0,0.0,5.0,4.0,2.0,2.0,1.0,136.0,24.0,2.0,0.0,4.0,39.0,1.0,0.0,1.0,1.0,18.0,4.0,18.0,0.0,0.0,1.0,3.0,2.0,34.0,0.0,9.0,16.0,55.0,1.0,15.0,5.0,163.0,3.0,0.0,6.0,0.0,1.0,2.0,0.0,6.0,2.0,5.0,3.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,4.0,21.0,8.0,3.0,2.0,3.0,16.0,6.0,5.0,2.0,1.0,13.0,2.0,9.0,0.0,1.0,0.0,2.0,3.0,30.0,1.0,8.0,4.0,0.0,2.0,0.0,3.0,23.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,10.0,1.0,0.0,9.0,3.0,0.0,7.0,9.0,1.0,3.0,7.0,5.0,1.0,10.0,10.0
2014-08,3.0,3.0,13.0,4.0,4.0,0.0,3.0,7.0,0.0,3.0,111.0,32.0,2.0,4.0,42.0,1.0,4.0,9.0,7.0,1.0,32.0,8.0,2.0,0.0,0.0,1.0,451.0,3.0,8.0,1.0,2.0,4.0,13.0,4.0,25.0,0.0,12.0,4.0,0.0,1.0,1.0,6.0,1.0,0.0,34.0,292.0,4.0,0.0,0.0,4.0,11.0,3.0,0.0,124.0,3.0,12.0,3.0,9.0,4.0,0.0,1.0,4.0,5.0,13.0,2.0,5.0,3.0,0.0,3.0,1.0,3.0,90.0,0.0,3.0,9.0,100.0,1.0,26.0,7.0,165.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,12.0,1.0,6.0,0.0,4.0,1.0,3.0,0.0,4.0,0.0,5.0,7.0,2.0,5.0,0.0,4.0,2.0,11.0,11.0,3.0,2.0,5.0,6.0,2.0,9.0,4.0,2.0,3.0,4.0,10.0,15.0,8.0,6.0,4.0,0.0,0.0,2.0,2.0,9.0,8.0,3.0,0.0,17.0,0.0,0.0,2.0,0.0,32.0,22.0,2.0,1.0,6.0,9.0,5.0,2.0,1.0,1.0,0.0,31.0,9.0,2.0,4.0,8.0
2014-09,0.0,4.0,8.0,0.0,0.0,1.0,2.0,22.0,4.0,2.0,112.0,20.0,1.0,12.0,12.0,3.0,9.0,17.0,9.0,0.0,18.0,5.0,0.0,0.0,0.0,10.0,359.0,5.0,6.0,4.0,0.0,4.0,0.0,0.0,27.0,24.0,5.0,2.0,0.0,0.0,0.0,17.0,2.0,1.0,7.0,267.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,97.0,4.0,5.0,0.0,5.0,6.0,3.0,2.0,4.0,6.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,65.0,2.0,4.0,5.0,87.0,1.0,26.0,5.0,173.0,5.0,2.0,7.0,0.0,0.0,5.0,1.0,8.0,1.0,6.0,0.0,17.0,0.0,13.0,0.0,12.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,7.0,5.0,3.0,3.0,3.0,19.0,0.0,4.0,1.0,3.0,4.0,3.0,18.0,19.0,1.0,7.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,20.0,18.0,1.0,1.0,4.0,1.0,0.0,8.0,9.0,1.0,2.0,11.0,1.0,1.0,8.0,9.0
2014-10,4.0,3.0,33.0,5.0,1.0,0.0,0.0,8.0,1.0,1.0,125.0,17.0,2.0,19.0,19.0,6.0,2.0,15.0,6.0,1.0,34.0,6.0,3.0,3.0,1.0,5.0,382.0,5.0,1.0,1.0,3.0,2.0,0.0,5.0,36.0,12.0,17.0,15.0,1.0,7.0,2.0,9.0,0.0,1.0,26.0,589.0,5.0,1.0,0.0,7.0,1.0,3.0,1.0,143.0,4.0,4.0,1.0,2.0,10.0,0.0,0.0,2.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,139.0,0.0,4.0,12.0,141.0,2.0,75.0,5.0,164.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,3.0,1.0,30.0,2.0,7.0,1.0,5.0,4.0,0.0,1.0,1.0,3.0,5.0,13.0,4.0,19.0,1.0,8.0,4.0,5.0,0.0,0.0,0.0,17.0,6.0,4.0,0.0,3.0,1.0,1.0,5.0,1.0,30.0,7.0,2.0,1.0,5.0,2.0,0.0,14.0,6.0,0.0,0.0,25.0,2.0,1.0,14.0,3.0
2014-11,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,58.0,11.0,4.0,5.0,12.0,1.0,2.0,15.0,5.0,2.0,22.0,8.0,2.0,0.0,0.0,0.0,342.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,3.0,14.0,0.0,4.0,0.0,2.0,1.0,113.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,76.0,4.0,7.0,0.0,4.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,3.0,6.0,15.0,0.0,10.0,0.0,172.0,9.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,16.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,7.0,4.0,2.0,10.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,4.0,0.0,2.0,5.0,2.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,5.0,7.0,6.0
